"index","DR_NO","Date Rptd","DATE OCC","TIME OCC","AREA NAME","Crm Cd Desc","Vict Age","Vict Sex","Vict Descent","Weapon Desc","Status Desc","LOCATION"
"3134","220813118","2022-08-11T00:00:00.000","2022-08-10T00:00:00.000","1200","West LA","BURGLARY FROM VEHICLE","69","M","O","null","Invest Cont","1800    STONER                       AV"
"3135","220414247","2022-10-13T00:00:00.000","2022-09-13T00:00:00.000","0800","Hollenbeck","THEFT OF IDENTITY","48","F","H","null","Invest Cont","2700    WABASH                       AV"
"3136","221717340","2022-12-08T00:00:00.000","2022-11-21T00:00:00.000","1540","Devonshire","THEFT PLAIN - PETTY ($950 & UNDER)","35","F","H","null","Invest Cont","9400    RESEDA                       BL"
"3137","220511311","2022-07-13T00:00:00.000","2022-07-13T00:00:00.000","1300","Harbor","INTIMATE PARTNER - SIMPLE ASSAULT","19","F","H","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Adult Arrest","2200 S  BLUE BUTTERFLY               WY"
"3138","221318141","2022-09-23T00:00:00.000","2022-09-23T00:00:00.000","0445","Newton","INTIMATE PARTNER - AGGRAVATED ASSAULT","42","F","H","HAND GUN","Adult Other","800 E  52ND                         PL"
"3139","220119194","2022-08-27T00:00:00.000","2022-08-27T00:00:00.000","0600","Central","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","52","M","H","PIPE/METAL PIPE","Invest Cont","2ND                          ST"
"3140","220700935","2022-11-26T00:00:00.000","2022-11-25T00:00:00.000","1530","Wilshire","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","27","F","O","CONCRETE BLOCK/BRICK","Adult Arrest","WASHINGTON"
"3141","221816751","2022-09-01T00:00:00.000","2022-09-01T00:00:00.000","1300","Southeast","BATTERY - SIMPLE ASSAULT","26","M","H","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Invest Cont","9900    PALOMA                       AV"
"3142","221415340","2022-08-15T00:00:00.000","2022-08-15T00:00:00.000","2250","Pacific","BATTERY - SIMPLE ASSAULT","18","M","O","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Invest Cont","300    WORLD                        WY"
"3143","221215981","2022-07-18T00:00:00.000","2022-05-04T00:00:00.000","2100","77th Street","INTIMATE PARTNER - AGGRAVATED ASSAULT","20","F","H","UNKNOWN WEAPON/OTHER WEAPON","Invest Cont","7500 S  FIGUEROA                     ST"
"3144","222113536","2022-08-26T00:00:00.000","2022-08-25T00:00:00.000","1730","Topanga","BURGLARY","50","M","W","null","Invest Cont","20700    VENTURA                      BL"
"3145","220314918","2022-08-10T00:00:00.000","2022-07-20T00:00:00.000","1955","Southwest","BATTERY - SIMPLE ASSAULT","29","M","O","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Invest Cont","LA CIENEGA                   PL"
"3146","220115189","2022-06-28T00:00:00.000","2022-06-28T00:00:00.000","1920","Central","CRIMINAL THREATS - NO WEAPON DISPLAYED","27","F","H","VERBAL THREAT","Adult Other","1100 S  GRAND                        AV"
"3147","221117230","2022-12-08T00:00:00.000","2022-12-08T00:00:00.000","0805","Northeast","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","62","F","H","HAND GUN","Invest Cont","5200    MERIDIAN                     ST"
"3148","220117661","2022-08-05T00:00:00.000","2022-08-05T00:00:00.000","2345","Central","BATTERY - SIMPLE ASSAULT","28","M","H","UNKNOWN WEAPON/OTHER WEAPON","Invest Cont","700 S  FIGUEROA                     ST"
"3149","221917731","2022-12-08T00:00:00.000","2022-12-08T00:00:00.000","1100","Mission","INTIMATE PARTNER - SIMPLE ASSAULT","34","F","H","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Adult Other","14800    FOOTHILL                     BL"
"3150","221224946","2022-12-04T00:00:00.000","2022-12-02T00:00:00.000","0900","77th Street","THEFT OF IDENTITY","28","F","B","null","Invest Cont","400 E  79TH                         ST"
"3151","221214520","2022-06-24T00:00:00.000","2022-06-24T00:00:00.000","1645","77th Street","BATTERY - SIMPLE ASSAULT","22","F","H","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Invest Cont","600 W  62ND                         ST"
"3152","220815867","2022-10-13T00:00:00.000","2022-10-10T00:00:00.000","0001","West LA","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","62","M","H","null","Invest Cont","8900 W  25TH                         ST"
"3153","221715394","2022-10-29T00:00:00.000","2022-10-28T00:00:00.000","1435","Devonshire","BUNCO, GRAND THEFT","57","M","H","null","Invest Cont","16900    NORDHOFF                     ST"
"3154","220612743","2022-07-05T00:00:00.000","2022-07-05T00:00:00.000","0200","Hollywood","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","18","F","H","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Invest Cont","1600    CHEROKEE                     AV"
"3155","221223196","2022-11-08T00:00:00.000","2022-11-06T00:00:00.000","0100","77th Street","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","28","M","B","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Invest Cont","8300 S  BROADWAY"
"3156","221513212","2022-07-25T00:00:00.000","2022-07-16T00:00:00.000","1600","N Hollywood","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","25","F","W","null","Invest Cont","6200    ALCOVE                       AV"
"3157","221915995","2022-10-23T00:00:00.000","2022-10-23T00:00:00.000","1600","Mission","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","45","M","H","null","Adult Other","14500    OSBORNE                      ST"
"3158","221911160","2022-06-23T00:00:00.000","2022-06-23T00:00:00.000","1240","Mission","VANDALISM - MISDEAMEANOR ($399 OR UNDER)","21","F","H","null","Invest Cont","9200    NAGLE                        AV"
"3159","220125780","2022-12-04T00:00:00.000","2022-11-26T00:00:00.000","1159","Central","THEFT PLAIN - PETTY ($950 & UNDER)","31","M","O","null","Invest Cont","900 W  TEMPLE                       ST"
"3160","220412870","2022-09-05T00:00:00.000","2022-09-05T00:00:00.000","1616","Hollenbeck","BATTERY - SIMPLE ASSAULT","19","M","H","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Invest Cont","300    SAN FERNANDO                 RD"
"3161","220617102","2022-10-05T00:00:00.000","2022-10-05T00:00:00.000","0105","Hollywood","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","53","F","W","null","Invest Cont","1400 N  VISTA                        ST"
"3162","220912581","2022-08-14T00:00:00.000","2022-08-11T00:00:00.000","1900","Van Nuys","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","35","M","H","null","Invest Cont","4700    WILLIS                       AV"
"3163","221915721","2022-10-16T00:00:00.000","2022-10-14T00:00:00.000","2300","Mission","INTIMATE PARTNER - AGGRAVATED ASSAULT","31","F","H","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Adult Arrest","TOBIAS                       AV"
"3164","220817253","2022-11-25T00:00:00.000","2022-11-22T00:00:00.000","1110","West LA","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","77","F","W","null","Invest Cont","10800 W  OLYMPIC                      BL"
"3165","220619374","2022-11-24T00:00:00.000","2022-11-07T00:00:00.000","0600","Hollywood","THEFT OF IDENTITY","39","F","H","null","Invest Cont","1600 N  NORMANDIE                    AV"
"3166","220212344","2022-06-24T00:00:00.000","2022-06-24T00:00:00.000","0730","Rampart","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","37","F","W","null","Invest Cont","1600    WILSHIRE                     BL"
"3167","220115843","2022-07-10T00:00:00.000","2022-07-10T00:00:00.000","0130","Central","BATTERY - SIMPLE ASSAULT","33","F","W","UNKNOWN WEAPON/OTHER WEAPON","Invest Cont","800    WILSHIRE                     BL"
"3168","221111248","2022-07-06T00:00:00.000","2022-07-06T00:00:00.000","2345","Northeast","INTIMATE PARTNER - AGGRAVATED ASSAULT","58","M","H","KITCHEN KNIFE","Adult Other","4000    BAYWOOD                      ST"
"3169","220118920","2022-08-23T00:00:00.000","2022-08-23T00:00:00.000","0900","Central","BIKE - STOLEN","42","F","H","null","Invest Cont","100 W  1ST                          ST"
"3170","221218500","2022-08-28T00:00:00.000","2022-08-14T00:00:00.000","1700","77th Street","BURGLARY","32","F","H","null","Invest Cont","800 E  83RD                         ST"
"3171","221518882","2022-12-22T00:00:00.000","2022-12-22T00:00:00.000","0320","N Hollywood","BURGLARY","34","F","O","null","Adult Arrest","11600    RIVERSIDE                    DR"
"3172","220810839","2022-06-16T00:00:00.000","2022-06-16T00:00:00.000","0052","West LA","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","57","M","W","null","Invest Cont","1200    BEVERLY GREEN                DR"
"3173","221610490","2022-07-16T00:00:00.000","2022-07-16T00:00:00.000","1040","Foothill","BURGLARY FROM VEHICLE","37","F","H","null","Invest Cont","10800    SAN FERNANDO                 RD"
"3174","221420776","2022-10-20T00:00:00.000","2022-10-17T00:00:00.000","1200","Pacific","THEFT PLAIN - PETTY ($950 & UNDER)","21","M","U","null","Invest Cont","4700    LINCOLN                      BL"
"3175","220617761","2022-09-18T00:00:00.000","2022-09-16T00:00:00.000","1700","Hollywood","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","41","M","W","null","Invest Cont","KINGSLEY"
"3176","221017752","2022-12-16T00:00:00.000","2022-12-02T00:00:00.000","2000","West Valley","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","55","F","W","null","Invest Cont","BAIRD"
"3177","220221338","2022-12-09T00:00:00.000","2022-12-09T00:00:00.000","0815","Rampart","INTIMATE PARTNER - SIMPLE ASSAULT","33","F","B","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Adult Other","300    COLUMBIA                     AV"
"3178","221710316","2022-06-22T00:00:00.000","2022-06-22T00:00:00.000","1900","Devonshire","VIOLATION OF RESTRAINING ORDER","82","M","W","null","Invest Cont","19800    ACRE                         ST"
"3179","220217734","2022-09-30T00:00:00.000","2022-09-22T00:00:00.000","1730","Rampart","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","56","M","O","null","Invest Cont","100 S  CARONDELET                   ST"
"3180","220912429","2022-08-10T00:00:00.000","2022-07-15T00:00:00.000","0631","Van Nuys","DOCUMENT FORGERY / STOLEN FELONY","30","M","W","null","Invest Cont","14900    MOORPARK                     ST"
"3181","221918546","2022-12-30T00:00:00.000","2022-12-29T00:00:00.000","2300","Mission","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","22","M","H","null","Invest Cont","13600    TERRA BELLA                  ST"
"3182","221317616","2022-09-13T00:00:00.000","2022-09-02T00:00:00.000","0740","Newton","THEFT OF IDENTITY","22","F","B","null","Invest Cont","200 W  27TH                         ST"
"3183","221917589","2022-12-05T00:00:00.000","2022-12-02T00:00:00.000","1134","Mission","THEFT OF IDENTITY","60","F","H","null","Invest Cont","15500    NORDHOFF                     ST"
"3184","220617209","2022-10-08T00:00:00.000","2022-10-07T00:00:00.000","2300","Hollywood","PICKPOCKET","30","M","W","null","Invest Cont","1700    WHITLEY                      AV"
"3185","221420006","2022-10-12T00:00:00.000","2022-10-10T00:00:00.000","1615","Pacific","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","75","F","O","null","Invest Cont","2300    GLYNDON                      AV"
"3186","220815929","2022-10-22T00:00:00.000","2022-10-21T00:00:00.000","1930","West LA","BURGLARY","58","M","O","null","Invest Cont","1300    CASIANO                      RD"
"3187","220814768","2022-09-21T00:00:00.000","2022-09-21T00:00:00.000","1040","West LA","BATTERY - SIMPLE ASSAULT","63","M","W","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Invest Cont","12200    EXPOSITION                   BL"
"3188","222116668","2022-11-15T00:00:00.000","2022-11-08T00:00:00.000","1200","Topanga","THEFT OF IDENTITY","78","F","W","null","Invest Cont","21900    SATICOY                      ST"
"3189","220315235","2022-08-16T00:00:00.000","2022-08-16T00:00:00.000","1905","Southwest","SHOPLIFTING - ATTEMPT","21","X","X","null","Invest Cont","3900    CRENSHAW                     BL"
"3190","231208912","2023-03-23T00:00:00.000","2022-10-15T00:00:00.000","0700","77th Street","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","40","M","W","null","Invest Cont","8400 S  CENTRAL                      AV"
"3191","222113041","2022-08-15T00:00:00.000","2022-08-13T00:00:00.000","1100","Topanga","VEHICLE - ATTEMPT STOLEN","62","M","O","null","Invest Cont","20100    HAYNES                       ST"
"3192","221012742","2022-08-12T00:00:00.000","2022-08-07T00:00:00.000","2359","West Valley","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","23","M","H","UNKNOWN WEAPON/OTHER WEAPON","Invest Cont","18900    SHERMAN                      WY"
"3193","220321763","2022-12-12T00:00:00.000","2022-12-12T00:00:00.000","0600","Southwest","THEFT PLAIN - PETTY ($950 & UNDER)","23","F","O","null","Invest Cont","1300 W  37TH                         ST"
"3194","221017984","2022-12-22T00:00:00.000","2022-11-27T00:00:00.000","1200","West Valley","DOCUMENT FORGERY / STOLEN FELONY","47","M","W","null","Invest Cont","5400    AMIGO                        AV"
"3195","221219563","2022-09-13T00:00:00.000","2022-09-13T00:00:00.000","1400","77th Street","BATTERY - SIMPLE ASSAULT","47","F","H","UNKNOWN WEAPON/OTHER WEAPON","Adult Other","1000 E  73RD                         ST"
"3196","221322876","2022-12-26T00:00:00.000","2022-12-19T00:00:00.000","1200","Newton","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","20","M","P","null","Invest Cont","E  48TH                         ST"
"3197","220116483","2022-07-18T00:00:00.000","2022-06-29T00:00:00.000","1245","Central","THEFT OF IDENTITY","52","M","W","null","Invest Cont","500 S  SAN PEDRO"
"3198","221213938","2022-06-16T00:00:00.000","2022-06-16T00:00:00.000","0700","77th Street","CONTEMPT OF COURT","35","F","H","null","Adult Arrest","700 W  81ST                         ST"
"3199","220817668","2022-12-04T00:00:00.000","2022-12-04T00:00:00.000","1030","West LA","BURGLARY FROM VEHICLE","59","F","W","null","Invest Cont","15600 W  SUNSET                       BL"
"3200","222117241","2022-11-30T00:00:00.000","2022-11-30T00:00:00.000","1607","Topanga","ATTEMPTED ROBBERY","35","M","X","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Invest Cont","20200    SHERMAN                      WY"
"3201","221711239","2022-07-14T00:00:00.000","2022-07-10T00:00:00.000","1020","Devonshire","CRIMINAL THREATS - NO WEAPON DISPLAYED","41","F","B","VERBAL THREAT","Adult Other","16700    GLEDHILL                     ST"
"3202","221417153","2022-10-01T00:00:00.000","2022-10-01T00:00:00.000","1650","Pacific","BATTERY - SIMPLE ASSAULT","32","M","O","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Invest Cont","3300    SAWTELLE                     BL"
"3203","231404880","2023-01-03T00:00:00.000","2022-12-05T00:00:00.000","1200","Pacific","THEFT OF IDENTITY","48","M","O","null","Invest Cont","3500    VINTON                       AV"
"3204","220711743","2022-07-16T00:00:00.000","2022-07-16T00:00:00.000","1315","Wilshire","CRIMINAL THREATS - NO WEAPON DISPLAYED","27","M","B","VERBAL THREAT","Invest Cont","400 N  FAIRFAX                      AV"
"3205","221815821","2022-08-15T00:00:00.000","2022-08-15T00:00:00.000","1000","Southeast","BURGLARY FROM VEHICLE","60","F","B","null","Invest Cont","88TH                         ST"
"3206","221015673","2022-10-25T00:00:00.000","2022-10-24T00:00:00.000","1330","West Valley","BATTERY - SIMPLE ASSAULT","14","M","W","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Invest Cont","18600    ERWIN                        ST"
"3207","220512604","2022-08-16T00:00:00.000","2022-08-12T00:00:00.000","1000","Harbor","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","31","F","W","null","Invest Cont","1500 N  WILMINGTON                   BL"
"3208","220811345","2022-06-29T00:00:00.000","2022-06-29T00:00:00.000","1045","West LA","BRANDISH WEAPON","60","M","B","OTHER KNIFE","Invest Cont","11600    WILSHIRE                     BL"
"3209","221319878","2022-10-25T00:00:00.000","2022-10-21T00:00:00.000","0800","Newton","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","30","M","W","null","Invest Cont","900    MATEO                        ST"
"3210","221516186","2022-10-17T00:00:00.000","2022-10-15T00:00:00.000","1030","N Hollywood","BURGLARY","58","F","W","null","Invest Cont","3800    VANTAGE                      AV"
"3211","221516692","2022-10-26T00:00:00.000","2022-10-15T00:00:00.000","1830","N Hollywood","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","44","F","W","null","Invest Cont","7300    FARMDALE                     AV"
"3212","220121965","2022-10-05T00:00:00.000","2022-10-04T00:00:00.000","2030","Central","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","26","F","H","null","Invest Cont","400    COLYTON                      ST"
"3213","221114128","2022-09-20T00:00:00.000","2022-09-19T00:00:00.000","0530","Northeast","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","32","M","O","null","Invest Cont","2700    GRIFFITH PARK                BL"
"3214","221718257","2022-12-27T00:00:00.000","2022-12-21T00:00:00.000","0830","Devonshire","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","62","F","W","null","Invest Cont","22000    SAGEBROOK                    RD"
"3215","220126570","2022-12-17T00:00:00.000","2022-12-17T00:00:00.000","1100","Central","VIOLATION OF RESTRAINING ORDER","36","M","B","null","Invest Cont","700 S  MAIN                         ST"
"3216","220314449","2022-07-31T00:00:00.000","2022-07-31T00:00:00.000","0400","Southwest","BATTERY POLICE (SIMPLE)","21","X","X","UNKNOWN WEAPON/OTHER WEAPON","Invest Cont","42ND                         ST"
"3217","220114482","2022-06-18T00:00:00.000","2022-06-18T00:00:00.000","1245","Central","BATTERY - SIMPLE ASSAULT","33","F","H","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Invest Cont","1100 S  GRAND                        AV"
"3218","221216997","2022-08-04T00:00:00.000","2022-08-04T00:00:00.000","1700","77th Street","ROBBERY","43","M","H","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","Invest Cont","8500 S  BROADWAY"
"3219","220619859","2022-11-30T00:00:00.000","2022-11-24T00:00:00.000","1400","Hollywood","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","55","F","O","null","Invest Cont","6100    FOUNTAIN                     AV"
